fdcId,description,dataType,calories,protein_g,carbs_g,fat_g,fiber_g
2486808,93% LEAN - 7% FAT GROUND TURKEY,Branded,134.0,21.4,0.89,7.14,0.8
2541586,93% LEAN / 7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.8
2326721,93% LEAN / 7% FAT GROUND TURKEY,Branded,143.0,17.9,0.0,7.14,0.0
2649013,"93% lean / 7% Fat Ground Turkey Tray, 1 lb",Branded,145.0,20.0,0.0,7.0,0.0
2736816,"93% Lean / 7% Fat Ground Turkey Tray, Antibiotic-Free, Fresh, 1 lb.",Branded,143.0,19.6,0.0,7.14,0.0
2649166,"93% Lean / 7% Fat Ground Turkey Tray, Fresh, 3 lbs.",Branded,144.0,20.0,0.0,6.5,0.0
2278952,93% LEAN / 7% FAT ORGANIC GROUND CHICKEN,Branded,134.0,19.6,0.0,6.25,0.0
2394689,93% LEAN 1% FAT GROUND TURKEY,Branded,116.0,20.5,0.0,4.02,0.0
2144325,93% LEAN 7 FAT GROUND TURKEY,Branded,143.0,17.9,0.0,7.14,0.8
2613031,93% LEAN 7% FAT 100% GRASS FED GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
1985139,93% LEAN 7% FAT 100% PURE LEAN GROUND BEEF,Branded,143.0,20.5,0.0,7.14,0.8
2450400,93% LEAN 7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2412349,93% LEAN 7% FAT GROUND BEEF,Branded,62.0,20.5,0.0,7.14,0.8
2327069,93% LEAN 7% FAT GROUND CHICKEN,Branded,134.0,19.6,0.0,6.25,0.0
2403084,93% LEAN 7% FAT GROUND TURKEY,Branded,134.0,17.9,0.0,7.14,0.0
2255835,93% LEAN 7% FAT GROUND TURKEY,Branded,134.0,18.8,0.0,6.25,0.0
2040894,93% LEAN 7% FAT GROUND TURKEY,Branded,134.0,19.6,0.0,7.14,0.8
2382126,93% LEAN 7% FAT GROUND TURKEY,Branded,143.0,19.6,0.0,8.04,0.0
2158134,93% LEAN 7% FAT GROUND TURKEY,Branded,134.0,19.6,0.0,7.14,0.8
2268781,93% LEAN 7% FAT GROUND TURKEY,Branded,134.0,19.6,0.0,7.14,0.8
2211278,93% LEAN 7% FAT GROUND TURKEY,Branded,143.0,19.6,0.0,7.14,0.8
2579554,93% LEAN 7% FAT LEAN GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.8
2615483,93% LEAN 7% FAT SEASONED  FRESH TURKEY PATTIES,Branded,143.0,18.8,0.0,7.14,0.0
2666259,93% LEAN GROUND TURKEY,Branded,143.0,19.6,0.0,7.14,0.8
2585831,93% LEAN GROUND TURKEY,Branded,143.0,19.6,0.0,7.14,0.0
2269511,93% LEAN | 7% FAT FRESH GROUND TURKEY,Branded,134.0,19.6,0.0,7.14,0.8
2145419,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2621902,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2118285,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2468915,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2467930,93% LEAN | 7% FAT GROUND TURKEY,Branded,139.45999999999998,18.8,0.0,7.14,0.0
1996272,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2468766,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2468892,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2393268,93% LEAN | 7% FAT GROUND TURKEY,Branded,134.0,18.8,0.0,6.25,0.0
2103346,93% LEAN | 7% FAT GROUND TURKEY,Branded,134.0,19.6,0.0,7.14,0.8
2467929,93% LEAN | 7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2113501,93% LEAN | 7% FAT TURKEY BURGER PATTIES,Branded,134.0,19.6,0.0,7.14,0.8
2008256,"93% LEAN | 7% FAT TURKEY BURGER PATTIES, TURKEY",Branded,134.0,19.6,0.0,7.14,0.8
2619161,93% LEAN | 7% FAT TURKEY PATTIES,Branded,134.0,17.9,0.0,7.14,0.0
2104764,"93% LEAN, 7% FAT GROUND TURKEY",Branded,134.0,19.6,0.0,7.14,0.8
2327984,"93% LEAN, 7% FAT ORGANIC GRASS-FED GROUND BEEF",Branded,170.0,23.2,0.0,8.04,0.0
2411617,93% LEAN/7% FAT 100% GRASS FED ANGUS GROUND BEEF,Branded,143.0,20.5,0.0,7.14,0.0
2411983,93% LEAN/7% FAT FRESH GROUND BEEF,Branded,152.0,21.4,0.0,7.14,0.0
2414040,93% LEAN/7% FAT FRESH GROUND BEEF,Branded,152.0,21.4,0.0,7.14,0.0
2500508,93% LEAN/7% FAT FRESH GROUND TURKEY,Branded,143.0,17.9,0.0,7.14,0.0
2636625,93% LEAN/7% FAT GRASS FED GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2627131,93% LEAN/7% FAT GRASS FED ORGANIC GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2374726,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2496997,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.8
2668606,93% LEAN/7% FAT GROUND BEEF,Branded,143.0,20.5,0.0,7.14,0.8
2659412,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.8
2372332,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,21.4,0.0,7.14,0.0
2487024,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2374725,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2451495,93% LEAN/7% FAT GROUND BEEF,Branded,168.0,22.1,0.0,7.08,0.0
2553640,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2486828,93% LEAN/7% FAT GROUND BEEF,Branded,150.0,21.2,0.0,7.08,0.0
2523141,93% LEAN/7% FAT GROUND BEEF,Branded,143.0,20.5,0.0,7.14,0.8
2618262,93% LEAN/7% FAT GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2373808,93% LEAN/7% FAT GROUND BEEF,Branded,150.0,21.2,0.0,7.08,0.0
2497001,93% LEAN/7% FAT GROUND BEEF PATTIES,Branded,152.0,20.5,0.0,7.14,0.8
2662167,93% LEAN/7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.8
2503756,93% LEAN/7% FAT GROUND TURKEY,Branded,143.0,18.8,0.0,7.14,0.0
2377934,93% LEAN/7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2377936,93% LEAN/7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.0
2605424,93% LEAN/7% FAT GROUND TURKEY,Branded,152.0,18.8,0.0,7.14,0.8
2503758,93% LEAN/7% FAT GROUND TURKEY PATTIES,Branded,143.0,17.9,0.0,7.14,0.0
2605863,93% LEAN/7% FAT GROUND TURKEY PATTIES,Branded,152.0,18.8,0.0,7.14,0.8
2452309,93% LEAN/7% FAT LEAN GROUND BEEF,Branded,152.0,20.5,0.0,7.14,0.0
2654042,93% LEAN/7% FAT ORGANIC GROUND BEEF,Branded,170.0,22.3,0.0,7.14,0.8
2581031,"94% FAT FREE BUTTER MICROWAVE POPCORN, 94% FAT FREE BUTTER",Branded,317.0,9.76,68.3,6.1,12.2
2581044,"94% FAT FREE BUTTER MICROWAVE POPCORN, 94% FAT FREE BUTTER",Branded,333.0,10.3,69.2,5.13,10.3
2581036,"94% FAT FREE BUTTER MICROWAVE POPCORN, 94% FAT FREE BUTTER",Branded,317.0,9.76,68.3,6.1,12.2
2600350,"94% FAT FREE BUTTER PREMIUM POPCORN, 94% FAT FREE BUTTER",Branded,379.0,6.9,69.0,6.9,10.3
2379605,"94% FAT FREE MICROWAVE POPCORN, 94% FAT FREE",Branded,367.0,13.3,73.3,6.67,13.3
2553119,94% LEAN 6% FAT GROUND TURKEY PATTIES,Branded,107.0,20.5,4.46,2.68,0.0
2552027,"94% LEAN, 6% FAT GROUND TURKEY",Branded,143.0,21.4,0.89,6.25,0.0
2552029,"94% LEAN, 6% FAT GROUND TURKEY PATTIES",Branded,143.0,21.4,0.0,6.25,0.0
2637573,94% LEAN/6% FAT GROUND TURKEY,Branded,143.0,21.4,0.89,6.25,0.8
2626944,94% LEAN/6% FAT TURKEY BURGERS,Branded,143.0,21.4,0.89,6.25,0.8
1938084,"95% AVOCADO GUACAMOLE, MILD",Branded,167.0,0.0,10.0,15.0,6.7
2559984,95% COCOA DARK CHOCOLATE,Branded,625.0,12.5,25.0,56.2,15.6
2160944,95% COCOA DARK CHOCOLATE,Branded,625.0,12.5,25.0,56.2,15.6
2210461,95% FAT FREE COOKED HAM,Branded,107.0,16.1,0.0,5.36,0.8
2016694,"95% FAT FREE DRIED BEEF, 95% FAT FREE",Branded,200.0,26.7,6.67,5.0,0.0
2675716,95% FAT FREE GROUND & FORMED SLICED DRIED BEEF,Branded,300.0,30.0,10.0,5.0,0.0
2418614,95% FAT FREE TURKEY BREAST,Branded,113.0,16.1,3.23,3.23,0.0
2273821,"95% FAT FREE UNCURED HONEY HAM, HONEY",Branded,143.0,19.6,8.93,4.46,0.0
2242312,"95% G.T.'S KOMBUCHA , GREEN CHIA",Branded,31.0,0.83,3.33,1.25,1.7
2449062,95% LEAN 100% GRASS FED GROUND BEEF,Branded,138.0,21.4,0.0,5.09,0.0
2419617,95% LEAN GROUND PORK,Branded,123.0,21.0,0.88,4.39,0.0
2467928,95% LEAN | 5% FAT GROUND TURKEY,Branded,89.0,20.5,0.0,5.36,0.0
614288,"96  MINI CONE COLOURED 2.4""",Branded,411.0,5.0,12.364999999999998,5.34,2.6
614342,"96 COATED TRENDY SH.BUTTER SWEET 2""",Branded,535.0,7.63,12.364999999999998,28.1,1.7
614240,"96 COATED TRENDY SH.CHOCO BUTTER 2""",Branded,507.0,8.21,12.364999999999998,26.0,3.4
614226,"96 FLOWER SHAPED WAFFLE CUP 3.75""",Branded,420.0,7.5,12.364999999999998,8.5,2.5
614330,"96 FLOWER SHAPED WAFFLE CUP CHOCO 3.75""",Branded,460.0,6.5,12.364999999999998,15.5,4.1
614322,"96 FLUTED SHELL ROUND SWEET 2.25""",Branded,510.0,7.31,12.364999999999998,25.7,1.6
614374,"96 FLUTED TART ROUND SWEET FROZEN 2.25""",Branded,315.06,7.9,12.364999999999998,26.0,1.8
614264,"96 GLUTEN FREE ROUND NEUTRAL 1.6""",Branded,490.0,2.99,12.364999999999998,28.2,1.7
614378,"96 MINI TRENDY SHELL NEUTRAL 2""",Branded,514.0,5.62,12.364999999999998,30.2,1.5
614256,"96 MINI TRENDY SHELL SWEET BUTTER 2""",Branded,508.0,7.63,12.364999999999998,25.1,1.7
614212,"96 TRENDY SH. SQUARE CHOCO FROZEN 2.75""",Branded,309.14,8.67,12.364999999999998,25.0,3.6
614242,"96 TRENDY SH. SQUARE SWEET FROZEN 2.75""",Branded,315.06,7.9,12.364999999999998,26.0,1.8
614438,"96 TRENDY SHELL ROUND CHOCO 2.75""",Branded,506.0,8.64,12.364999999999998,23.2,2.7
614260,"96 TRENDY SHELL ROUND CHOCO BUTTER 2.75""",Branded,519.0,8.74,12.364999999999998,26.0,3.5
614246,"96 TRENDY SHELL ROUND CHOCO BUTTER 3.2""",Branded,497.0,8.37,12.364999999999998,24.2,3.5
614502,"96 TRENDY SHELL ROUND CHOCO FROZEN 2""",Branded,309.14,8.67,12.364999999999998,25.0,3.6
614258,"96 TRENDY SHELL ROUND CHOCO FROZEN 3.2""",Branded,309.14,8.67,12.364999999999998,25.0,3.6
614586,"96 TRENDY SHELL ROUND GRAHAM BUTTER 3.2""",Branded,281.94,6.37,12.364999999999998,23.0,4.0
614526,"96 TRENDY SHELL ROUND GRAHAM FROZEN 2""",Branded,281.94,6.37,12.364999999999998,23.0,4.0
614370,"96 TRENDY SHELL ROUND NEUTRAL 2.75""",Branded,539.0,5.9,12.364999999999998,31.7,1.5
614266,"96 TRENDY SHELL ROUND SWEET BUTTER 2.75""",Branded,526.0,7.9,12.364999999999998,26.0,1.8
614228,"96 TRENDY SHELL ROUND SWEET BUTTER 3.2""",Branded,502.0,7.55,12.364999999999998,24.8,1.7
614450,"96 TRENDY SHELL ROUND SWEET FROZEN 2""",Branded,315.06,7.9,12.364999999999998,26.0,1.8
614474,"96 TRENDY SHELL ROUND SWEET FROZEN 3.2""",Branded,315.06,7.9,12.364999999999998,26.0,1.8
614514,"96 TRENDY SHELL SQUARE CHOCO 2.75""",Branded,506.0,8.64,12.364999999999998,23.2,2.7
614366,"96 TRENDY SHELL SQUARE NEUTRAL 2.75""",Branded,514.0,5.62,12.364999999999998,30.2,1.5
614358,96 TRENDY SHELL SQUARE SWEET BUTTER 2.75,Branded,508.0,7.63,12.364999999999998,25.1,1.7
614286,"96 TRENDY SHELL TRIANGLE CHOCO 3""",Branded,494.0,8.45,12.364999999999998,22.7,2.6
614312,"96 TRENDY SHELL TRIANGLE SWEET BUTTER 3""",Branded,526.0,7.9,12.364999999999998,26.0,1.8
1083047,"96 TULIP SHAPED WAFFLE CUP 4""",Branded,409.0,8.8,12.364999999999998,5.1,1.9
614472,"96 WAFFLE CUP CHOCO 3""",Branded,460.0,6.0,12.364999999999998,15.5,2.5
2562481,96% FAT FREE CHOPPED HAM,Branded,107.0,10.7,3.57,4.46,0.0
2562485,96% FAT FREE COOKED HAM,Branded,107.0,16.1,3.57,4.46,0.0
2562480,96% FAT FREE COOKED HAM,Branded,107.0,17.9,3.57,4.46,0.0
2667779,96% FAT FREE COOKED HAM AND WATER PRODUCT,Branded,125.0,14.3,7.14,3.57,0.0
2140972,96% FAT FREE DELI STYLE THIN SHAVED ROAST BEEF,Branded,161.0,28.6,12.364999999999998,3.57,0.8
2562483,96% FAT FREE HONEY HAM,Branded,123.0,17.5,7.02,2.63,0.0
2127157,96% FAT FREE SUPER TRIM COOKED HAM,Branded,107.0,16.1,1.79,3.57,0.0
2543434,96% LEAN / 4% FAT ANGUS EXTRA LEAN ROUND BEEF PATTIES,Branded,126.0,21.8,0.0,3.97,0.0
2417777,96% LEAN 4% FAT FRESH GROUND CHICKEN,Branded,107.0,21.4,0.0,3.12,0.0
2400198,96% LEAN | 4% FAT FRESH GROUND CHICKEN,Branded,125.0,20.5,0.0,4.46,0.0
2523143,96% LEAN/4% FAT GROUND BEEF,Branded,134.0,21.4,0.0,4.02,0.8
2373399,96% LEAN/4% FAT GROUND BEEF,Branded,134.0,21.4,2.68,4.02,0.0
2378255,96% LEAN/4% FAT GROUND BEEF,Branded,133.0,21.2,2.65,4.42,0.0
2618266,96% LEAN/4% FAT GROUND BEEF,Branded,125.0,21.4,0.0,4.02,0.0
2297267,"97% FAT FREE BLACK FOREST HAM PREMIUM DELI MEATS, BLACK FOREST HAM",Branded,107.0,17.9,3.57,2.68,0.0
2117088,97% FAT FREE COOKED HAM,Branded,107.0,17.9,0.0,3.57,0.0
2127298,97% FAT FREE COOKED HAM,Branded,107.0,17.9,3.57,1.79,0.0
2155891,97% FAT FREE COOKED HAM AND WATER PRODUCT,Branded,125.0,14.3,7.14,3.57,0.0
1485307,97% FAT FREE COOKED HAM WATER ADDED ,Branded,107.0,17.9,3.57,3.57,0.0
2736819,"97% Fat Free Ground White Turkey Tray, 1 lb.",Branded,125.0,23.2,0.0,2.68,0.0
2736818,"97% Fat Free Ground White Turkey Tray, Fresh, 1.25 lbs.",Branded,125.0,23.2,0.0,2.68,0.0
2622556,"97% FAT FREE HONEY CURED HAM STEAK, HONEY",Branded,107.0,17.9,4.76,2.38,0.0
2399398,97% FAT FREE ROAST BEEF,Branded,125.0,17.9,5.36,2.68,0.0
2029340,97% FAT FREE ROAST BEEF,Branded,125.0,17.9,5.36,2.68,0.0
2292738,97% FAT FREE SLICED COOKED HAM,Branded,113.24,6.0,12.364999999999998,4.42,0.8
2508796,97% FAT FREE SLICED TURKEY BREAST,Branded,107.0,16.1,5.36,3.57,0.0
2085177,"97% FAT FREE SMOKED HAM PREMIUM DELI MEATS, SMOKED",Branded,125.0,17.9,3.57,2.68,0.0
2117115,97% FAT FREE TURKEY BREAST,Branded,107.0,17.9,3.57,1.79,0.0
2117084,97% FAT FREE TURKEY BREAST,Branded,107.0,17.9,3.57,1.79,0.0
2449061,97% LEAN 100% GRASS FED GROUND BEEF,Branded,125.0,22.3,0.0,3.04,0.0
2540826,97% LEAN 3% FAT EXTRA LEAN GROUND WHITE TURKEY,Branded,116.0,23.2,0.0,3.12,0.8
2622567,98% FAT FREE BACON LOVERS TURKEY BREAST,Branded,125.0,21.4,3.57,1.79,0.0
2144282,98% FAT FREE BROWNED TURKEY BREAST,Branded,89.0,19.6,0.0,1.79,0.0
2675645,98% FAT FREE CHUNK WHITE CHICKEN IN WATER,Branded,71.0,14.3,0.0,1.79,0.0
2401835,"98% FAT FREE CREAM OF MUSHROOM CONDENSED SOUP, CREAM OF MUSHROOM",Branded,48.0,0.8,7.2,2.0,0.0
2092826,98% FAT FREE FLOUR TORTILLAS,Branded,256.0,8.0,50.0,2.0,2.0
2139077,"98% FAT FREE GOLDEN BROWNED TURKEY BREAST, GOLDEN BROWNED",Branded,89.0,19.6,0.0,1.79,0.0
1917905,98% FAT FREE GROUND CHICKEN BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2411199,98% FAT FREE PREMIUM CHUNK CHICKEN BREAST IN WATER WITH RIB MEAT,Branded,82.0,15.3,0.0,1.76,0.0
732982,98% FAT FREE TENDER-BROWNED HOMESTYLE TURKEY BREAST,Branded,89.0,17.9,1.79,1.79,0.0
2529896,98% FAT FREE TURKEY BREAST,Branded,107.0,17.9,3.57,1.79,0.0
2326722,98% LEAN / 2% FAT GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
594145,99% EXTRA DARK COCOA BEANS,Branded,667.0,11.1,8.33,61.1,16.7
2144340,99% FAT FREE ARTISAN GOLDEN-ROASTED TURKEY BREAST,Branded,89.0,21.4,1.79,0.89,0.0
2079625,"99% FAT FREE BEEF BROTH, BEEF",Branded,6.0,1.67,0.0,0.0,0.0
2622631,"99% FAT FREE BEEF RAVIOLI IN TOMATO & MEAT SAUCE, 99% FAT FREE BEEF",Branded,70.0,2.87,12.7,0.82,1.2
2117118,99% FAT FREE CHICKEN BREAST,Branded,107.0,21.4,3.57,0.0,0.0
2155835,"99% FAT FREE CHICKEN BROTH, CHICKEN",Branded,4.0,0.24,0.24,0.12,0.0
2585832,99% FAT FREE GROUND TURKEY BREAST,Branded,107.0,25.0,0.0,0.89,0.0
2196167,99% FAT FREE GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,0.89,0.8
2540531,"99% Fat Free Ground Turkey Breast Tray, 1.2 lbs",Branded,114.0,23.0,0.0,0.5,0.0
2737414,"99% Fat Free Ground Turkey Breast Tray, Fresh, 1 lb.",Branded,107.0,25.0,0.0,0.89,0.8
1631657,"99% FAT FREE MINESTRONE SOUP, VEGETABLE CLASSICS",Branded,42.0,2.12,8.05,0.42,2.1
2490261,"99% FAT FREE ORIGINAL MIXED BERRY WITH NATURAL FLAVOR, MIXED BERRY",Branded,94.0,2.94,17.6,0.88,0.0
2243558,"99% FAT FREE POTATO BREAD, POTATO",Branded,222.0,8.33,47.2,1.39,5.6
2737887,"99% Fat Free Turkey Breast Cutlets 4 Count Tray, Fresh, 1.5 - 2.5 lbs.",Branded,107.0,25.0,0.0,0.45,0.0
2559745,99% Fat Free Turkey Breast Fillets,Branded,107.0,23.2,0.0,0.45,0.0
2737886,99% Fat Free Turkey Breast Roast,Branded,107.0,25.0,0.0,0.45,0.0
2716164,99% Fat Free Turkey Breast Tenderloins,Branded,107.0,25.0,0.0,0.89,0.0
2671560,99% FAT FREE VEGETARIAN WITH BEANS CHILI,Branded,81.0,4.45,14.2,0.61,2.8
2466799,99% LEAN  1% FAT GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2270353,99% LEAN 1% FAT EXTRA LEAN GROUND TURKEY BREAST,Branded,116.0,25.0,0.0,0.45,0.0
2553120,99% LEAN 1% FAT GROUND TURKEY,Branded,107.0,25.9,0.89,0.45,0.0
2337703,99% LEAN 1% FAT GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2135670,99% LEAN GROUND CHICKEN BREAST,Branded,98.0,23.2,0.89,0.89,0.0
2621905,99% LEAN | 1% FAT GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2011490,99% LEAN | 1% FAT GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2120224,99% LEAN | 1% FAT GROUND TURKEY BREAST,Branded,89.0,24.1,0.0,0.45,0.0
2552026,"99% LEAN, 1% FAT GROUND TURKEY",Branded,107.0,23.2,0.0,0.89,0.0
2040311,99% LEAN/1% FAT EXTRA LEAN GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2619162,99% LEAN/1% FAT EXTRA LEAN GROUND TURKEY BREAST,Branded,107.0,23.2,0.0,1.34,0.0
2447474,99% LEAN/1% FAT FRESH GROUND TURKEY BREAST,Branded,107.0,25.0,0.0,0.89,0.0
2662168,99% LEAN/1% FAT GROUND TURKEY,Branded,107.0,23.2,0.0,1.34,0.8
2605425,99% LEAN/1% FAT GROUND TURKEY,Branded,107.0,23.2,0.0,1.34,0.8
2490930,99% LIQUID EGG PRODUCT,Branded,54.0,10.9,2.17,0.0,0.0
2131161,99% LIQUID EGG PRODUCT,Branded,54.0,10.9,2.17,0.0,0.0
2490929,99% LIQUID EGG PRODUCT,Branded,54.0,10.9,2.17,0.0,0.0
2469094,99% LIQUID EGG SUBSTITUTE PRODUCT,Branded,54.0,10.9,0.0,0.0,0.0
2135188,99% REAL EGG LIQUID EGG PRODUCT,Branded,50.0,10.0,1.67,0.0,0.0
500170,"9999, FISH SAUCE",Branded,84.0,20.0,0.0,0.0,0.0
1458441,9OZ BRAZ LOBSTER TAILS,Branded,118.0,23.5,0.0,1.18,0.0
2270642,"9PC SASHIMI ALBACORE, SASHIMI",Branded,76.0,13.4,2.33,0.87,0.6
1970898,"9PC SASHIMI COMBO, COMBO",Branded,101.0,12.3,2.05,4.11,0.7
1967940,"9PC SASHIMI COMBO, COMBO",Branded,81.0,11.6,2.33,2.62,0.6
2448296,"9PC SASHIMI SALMON, SASHIMI",Branded,110.0,9.88,2.33,6.4,0.6
1967984,"9PC SASHIMI TUNA, SASHIMI",Branded,64.0,12.2,2.33,0.29,0.6
1457216,9Z SMART FOODS REDUCED FAT WHITE CHEDDAR,Branded,464.0,10.7,64.3,21.4,10.7
2552035,":60 SECOND PASTA, FUSILLI",Branded,150.0,6.5,28.0,1.5,2.0
2552034,":60 SECOND PASTA, PENNE",Branded,160.0,6.5,31.0,1.25,2.0
2702614,:ratio Cinnamon Cranberry Almond Crunch Breakfast Cereal,Branded,361.0,25.0,52.8,14.0,8.6
2741414,:ratio Keto Friendly Chocolate Brownie Soft Bakes 6 Count,Branded,440.0,12.0,44.0,36.0,24.0
2739348,:ratio Keto Friendly Chocolate Chunk Cookie Soft Bakes 6 Count,Branded,440.0,12.0,44.0,36.0,24.0
2741216,:ratio Keto Friendly Chocolate Nut Chewy Bar,Branded,500.0,27.5,32.5,30.0,15.0
2741442,:ratio Keto Friendly Chocolate Nut Chewy Bars 4 Count,Branded,500.0,27.5,32.5,30.0,15.0
2702411,:ratio Keto Friendly Coconut Almond with Chocolate Crunchy Bar,Branded,550.0,27.0,22.0,42.0,12.0
2693040,:ratio Keto Friendly Coconut and Granola Dairy Snack,Branded,176.0,12.0,4.41,12.8,1.0
2741215,:ratio Keto Friendly Peanut Butter Almond Chewy Bar,Branded,475.0,27.5,32.5,32.5,17.5
2741441,:ratio Keto Friendly Peanut Butter Almond Chewy Bars 4 Count,Branded,475.0,27.5,32.5,32.5,17.5
2741224,:ratio Keto Friendly Soft Baked Chocolate Brownie,Branded,440.0,12.0,44.0,36.0,24.0
2741226,:ratio Keto Friendly Soft Baked Chocolate Chip Bar,Branded,440.0,12.0,44.0,36.0,24.0
2739312,:ratio Keto Friendly Toasted Almond Crunchy Bars 4 Count,Branded,561.0,29.3,22.0,43.9,12.2
2681904,:ratio Keto Friendly Vanilla Almond Crunchy Bar,Branded,592.0,29.5,22.6,42.7,7.5
2702410,:ratio Keto Friendly Vanilla Almond with Chocolate Crunchy Bar,Branded,560.0,27.0,23.0,43.0,12.0
2693057,:ratio Keto Friendly Vanilla and Granola Dairy Snack,Branded,176.0,12.0,4.41,12.8,1.0
2737553,:ratio Protein Banana Cream Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2740430,:ratio Protein Black Cherry Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2737257,:ratio Protein Blueberry Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2737559,:ratio Protein Blueberry Dairy Snack 4 Count,Branded,113.0,16.7,6.0,2.33,0.0
2737258,:ratio Protein Coconut Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2737558,:ratio Protein Coconut Dairy Snack 4 Count,Branded,113.0,16.7,6.0,2.33,0.0
2740292,:ratio Protein Key Lime Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2740447,:ratio Protein Mixed Berry Dairy Drink,Branded,58.0,7.88,2.73,1.82,0.0
2740442,:ratio Protein Mixed Berry Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2740431,:ratio Protein Peach Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2737556,:ratio Protein Plain Dairy Snack Tub,Branded,112.0,16.5,5.29,2.65,0.0
2737256,:ratio Protein Vanilla Dairy Snack,Branded,113.0,16.7,6.0,2.33,0.0
2740406,:ratio Protein Vanilla Dairy Snack 4 Count,Branded,113.0,16.7,6.0,2.33,0.0
2740285,:ratio Protein Vanilla Dairy Snack Tub,Branded,112.0,16.5,5.29,2.65,0.0
2692420,:ratio Toasted Almond Granola,Branded,570.0,30.0,25.0,37.0,10.0
2734350,:ratio Trio Blueberry Dairy Snack,Branded,101.0,10.1,2.11,5.8,0.029
2739324,:ratio Trio Chocolate Almond Granola,Branded,519.0,25.9,29.6,37.0,11.1
2717844,:ratio Trio Coconut Dairy Drink,Branded,65.8,5.05,2.53,4.04,0.0
2740299,:ratio Trio Coconut Dairy Snack 4 Pack,Branded,100.0,10.0,2.0,6.0,0.0
2735784,:ratio Trio Maple Almond Crunch Cereal,Branded,438.0,26.3,48.4,17.8,15.1
2717845,:ratio Trio Mixed Berry Dairy Drink,Branded,65.8,5.05,2.53,4.04,0.0
2734351,:ratio Trio Mixed Berry Dairy Snack,Branded,101.0,10.1,2.11,5.8,0.029
2737543,:ratio Trio Mixed Berry Dairy Snack 4 Pack,Branded,100.0,10.0,2.0,6.0,0.0
2722587,:ratio Trio Peach Dairy Snack,Branded,101.0,10.1,2.11,5.8,0.0286
2735804,:ratio Trio Toasted Almond Granola,Branded,530.0,30.8,25.3,37.6,13.7
2735780,:ratio Trio Toasted Coconut Granola,Branded,540.0,30.4,26.2,37.7,14.1
2735856,:ratio Trio Vanilla Almond Crunch Breakfast Cereal,Branded,408.0,25.6,48.7,17.8,15.1
2740281,:ratio Trio Vanilla Dairy Snack,Branded,100.0,10.0,2.35,5.88,0.0
2740287,:ratio Trio Vanilla Dairy Snack 4 Count,Branded,100.0,10.0,2.0,6.0,0.0
2717847,:ratio Vanilla Trio Beverage,Branded,65.8,5.05,2.53,4.04,0.0
